query	target	pident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bitscore	query_len	query_class	target_len	target_class	RBP-class-pair	qcov	tcov	cov	modular	is_cterm_sim
LIT_096_KL5_PROTEIN_196	REC_001_Kn_PROTEIN_561	26.374	273	155	10	1002	1268	527	759	1.65e-13	69.7	1294	tailspike depolymerase with fiber-like elements	779	tailspike depolymerase with fiber-like elements	Same	0.21	0.35	0.21	Cterminal variation	False
LIT_096_KL5_PROTEIN_196	REC_029_KL54_PROTEIN_558	26.007	273	156	10	1002	1268	527	759	1.08e-12	67.4	1294	tailspike depolymerase with fiber-like elements	779	tailspike depolymerase with fiber-like elements	Same	0.21	0.35	0.21	Cterminal variation	False
LIT_096_KL5_PROTEIN_198	REC_019_KL21KL3_PROTEIN_43	25.074	339	206	12	191	502	362	679	5.06e-09	53.9	634	tailspike depolymerase with fiber-like elements	869	tailspike depolymerase with fiber-like elements	Same	0.53	0.39	0.39	Cterminal variation	False
LIT_096_KL5_PROTEIN_198	LIT_101_KL13_PROTEIN_9	25.094	267	143	12	141	376	51	291	0.00085	37.0	634	tailspike depolymerase with fiber-like elements	668	tailspike depolymerase with fiber-like elements	Same	0.42	0.4	0.4	Cterminal variation	False
LIT_096_KL5_PROTEIN_198	LIT_100_KL13_PROTEIN_9	25.094	267	143	12	141	376	51	291	0.00085	37.0	634	tailspike depolymerase with fiber-like elements	668	tailspike depolymerase with fiber-like elements	Same	0.42	0.4	0.4	Cterminal variation	False
LIT_099_KL37KL44_PROTEIN_8	REC_029_KL54_PROTEIN_557	30.168	358	234	11	33	381	104	454	9.580000000000001e-37	138.0	529	tailspike depolymerase	584	tailspike depolymerase	Same	0.68	0.61	0.61	Cterminal variation	False
LIT_099_KL37KL44_PROTEIN_8	REC_001_Kn_PROTEIN_560	30.168	358	234	11	33	381	104	454	9.580000000000001e-37	138.0	529	tailspike depolymerase	584	tailspike depolymerase	Same	0.68	0.61	0.61	Cterminal variation	False
LIT_100_KL13_PROTEIN_10	REC_001_Kn_PROTEIN_558	25.188	266	158	15	57	300	150	396	0.000196	38.9	575	tailspike depolymerase	702	tailspike depolymerase	Same	0.46	0.38	0.38	Cterminal variation	False
LIT_100_KL13_PROTEIN_9	LIT_103_KL28KL69_PROTEIN_24	40.392	255	124	8	429	668	651	892	2.29e-46	171.0	668	tailspike depolymerase with fiber-like elements	894	L-shaped tail fiber-like	Different	0.38	0.29	0.29	Cterminal variation	False
LIT_100_KL13_PROTEIN_9	LIT_119_Kn_PROTEIN_25	40.392	255	124	8	429	668	651	892	3.84e-46	171.0	668	tailspike depolymerase with fiber-like elements	894	L-shaped tail fiber-like	Different	0.38	0.29	0.29	Cterminal variation	False
LIT_101_KL13_PROTEIN_9	LIT_103_KL28KL69_PROTEIN_24	40.392	255	124	8	429	668	651	892	2.29e-46	171.0	668	tailspike depolymerase with fiber-like elements	894	L-shaped tail fiber-like	Different	0.38	0.29	0.29	Cterminal variation	False
LIT_101_KL13_PROTEIN_9	LIT_119_Kn_PROTEIN_25	40.392	255	124	8	429	668	651	892	3.84e-46	171.0	668	tailspike depolymerase with fiber-like elements	894	L-shaped tail fiber-like	Different	0.38	0.29	0.29	Cterminal variation	False
LIT_102_KL22KL37_PROTEIN_10	REC_027_KL5_PROTEIN_35	25.287	261	142	12	241	450	355	613	0.000115	40.0	648	tailspike depolymerase	857	tailspike depolymerase	Same	0.4	0.3	0.3	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	REC_036_KL63_PROTEIN_49	63.066	287	92	2	1	287	1	273	8.7e-105	337.0	763	tailspike depolymerase	883	tailspike depolymerase	Same	0.38	0.33	0.33	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	LIT_105_KL63_PROTEIN_22	63.066	287	92	2	1	287	1	273	1.51e-104	336.0	763	tailspike depolymerase	883	tailspike depolymerase	Same	0.38	0.33	0.33	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	REC_012_KL2_PROTEIN_32	45.205	438	194	12	1	415	1	415	5.649999999999999e-89	295.0	763	tailspike depolymerase	907	tailspike depolymerase	Same	0.57	0.48	0.48	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	REC_006_KL13KL2_PROTEIN_63	44.977	438	195	12	1	415	1	415	1.61e-88	293.0	763	tailspike depolymerase	907	tailspike depolymerase	Same	0.57	0.48	0.48	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	LIT_109_KL2_PROTEIN_23	44.977	438	195	12	1	415	1	415	2.03e-88	293.0	763	tailspike depolymerase	907	tailspike depolymerase	Same	0.57	0.48	0.48	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	LIT_111_KL2_PROTEIN_23	45.205	438	194	12	1	415	1	415	1.19e-87	291.0	763	tailspike depolymerase	907	tailspike depolymerase	Same	0.57	0.48	0.48	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	REC_011_KL2_PROTEIN_22	44.977	438	195	12	1	415	1	415	1.52e-87	291.0	763	tailspike depolymerase	907	tailspike depolymerase	Same	0.57	0.48	0.48	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	REC_014_KL2_PROTEIN_2	44.977	438	195	12	1	415	1	415	2.4500000000000002e-86	287.0	763	tailspike depolymerase	907	tailspike depolymerase	Same	0.57	0.48	0.48	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	LIT_112_KL53_PROTEIN_24	62.847	288	95	5	1	286	1	278	1.05e-77	263.0	763	tailspike depolymerase	852	tailspike depolymerase	Same	0.38	0.34	0.34	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	REC_001_Kn_PROTEIN_558	27.891	294	190	12	203	480	104	391	1.64e-16	78.6	763	tailspike depolymerase	702	tailspike depolymerase	Same	0.39	0.42	0.39	Cterminal variation	False
LIT_104_KL2_PROTEIN_24	REC_029_KL54_PROTEIN_555	25.594	379	208	18	202	534	98	448	6.73e-11	60.5	763	tailspike depolymerase	715	tailspike depolymerase	Same	0.5	0.53	0.5	Cterminal variation	False
LIT_105_KL63_PROTEIN_22	REC_011_KL2_PROTEIN_22	63.259	313	87	7	1	288	1	310	4.8e-106	344.0	883	tailspike depolymerase	907	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
LIT_105_KL63_PROTEIN_22	REC_012_KL2_PROTEIN_32	58.64	353	104	10	1	314	1	350	1.06e-105	343.0	883	tailspike depolymerase	907	tailspike depolymerase	Same	0.4	0.39	0.39	Cterminal variation	False
LIT_105_KL63_PROTEIN_22	LIT_109_KL2_PROTEIN_23	62.939	313	88	7	1	288	1	310	1.7900000000000002e-105	342.0	883	tailspike depolymerase	907	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
LIT_105_KL63_PROTEIN_22	LIT_111_KL2_PROTEIN_23	62.939	313	88	7	1	288	1	310	1.93e-105	342.0	883	tailspike depolymerase	907	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
LIT_105_KL63_PROTEIN_22	REC_006_KL13KL2_PROTEIN_63	62.939	313	88	7	1	288	1	310	2.09e-105	342.0	883	tailspike depolymerase	907	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
LIT_105_KL63_PROTEIN_22	REC_014_KL2_PROTEIN_2	62.62	313	89	7	1	288	1	310	1.1199999999999998e-104	340.0	883	tailspike depolymerase	907	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
LIT_105_KL63_PROTEIN_22	REC_013_KL2_PROTEIN_22	62.369	287	94	1	1	273	1	287	6.23e-102	329.0	883	tailspike depolymerase	763	tailspike depolymerase	Same	0.33	0.38	0.33	Cterminal variation	False
LIT_107_KL64_PROTEIN_24	REC_027_KL5_PROTEIN_35	68.421	266	74	3	1	261	1	261	2.56e-92	307.0	952	tailspike depolymerase	857	tailspike depolymerase	Same	0.28	0.31	0.28	Cterminal variation	False
LIT_107_KL64_PROTEIN_24	LIT_117_Kn_PROTEIN_25	61.224	294	71	7	1	251	1	294	4.39e-78	268.0	952	tailspike depolymerase	892	L-shaped tail fiber-like	Different	0.31	0.33	0.31	Cterminal variation	False
LIT_109_KL2_PROTEIN_23	REC_036_KL63_PROTEIN_49	65.815	313	79	7	1	310	1	288	4.84e-103	336.0	907	tailspike depolymerase	883	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
LIT_109_KL2_PROTEIN_23	REC_013_KL2_PROTEIN_22	44.292	438	198	11	1	415	1	415	1.74e-83	280.0	907	tailspike depolymerase	763	tailspike depolymerase	Same	0.48	0.57	0.48	Cterminal variation	False
LIT_109_KL2_PROTEIN_23	REC_028_KL51_PROTEIN_296	27.106	273	134	11	188	418	89	338	2.62e-11	62.0	907	tailspike depolymerase	648	tailspike depolymerase	Same	0.3	0.42	0.3	Cterminal variation	False
LIT_110_KL6KL7_PROTEIN_23	REC_027_KL5_PROTEIN_35	67.528	271	80	3	1	265	1	269	3.26e-97	318.0	870	tailspike depolymerase	857	tailspike depolymerase	Same	0.31	0.32	0.31	Cterminal variation	False
LIT_110_KL6KL7_PROTEIN_23	LIT_114_KL54_PROTEIN_23	67.399	273	70	3	1	254	1	273	1.92e-96	313.0	870	tailspike depolymerase	729	tailspike depolymerase	Same	0.31	0.37	0.31	Cterminal variation	False
LIT_110_KL6KL7_PROTEIN_23	LIT_118_KL14_PROTEIN_25	67.528	271	76	3	1	265	1	265	1.35e-93	310.0	870	tailspike depolymerase	941	tailspike depolymerase	Same	0.31	0.29	0.29	Cterminal variation	False
LIT_110_KL6KL7_PROTEIN_23	REC_001_Kn_PROTEIN_556	26.351	444	276	14	195	623	126	533	5.9e-26	108.0	870	tailspike depolymerase	736	tailspike depolymerase with fiber-like elements	Different	0.51	0.6	0.51	Cterminal variation	False
LIT_110_KL6KL7_PROTEIN_23	REC_042_KN1_PROTEIN_43	29.863	365	219	12	243	603	268	599	3.57e-25	106.0	870	tailspike depolymerase	820	tailspike depolymerase with fiber-like elements	Different	0.42	0.45	0.42	Cterminal variation	False
LIT_110_KL6KL7_PROTEIN_23	REC_041_KN1_PROTEIN_43	30.11	362	214	13	247	603	271	598	2.46e-24	103.0	870	tailspike depolymerase	819	tailspike depolymerase with fiber-like elements	Different	0.42	0.44	0.42	Cterminal variation	False
LIT_111_KL2_PROTEIN_23	REC_036_KL63_PROTEIN_49	66.454	313	77	7	1	310	1	288	8.780000000000001e-103	335.0	907	tailspike depolymerase	883	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
LIT_111_KL2_PROTEIN_23	REC_013_KL2_PROTEIN_22	43.607	438	201	11	1	415	1	415	6.63e-83	278.0	907	tailspike depolymerase	763	tailspike depolymerase	Same	0.48	0.57	0.48	Cterminal variation	False
LIT_111_KL2_PROTEIN_23	REC_028_KL51_PROTEIN_296	27.106	273	134	11	188	418	89	338	3.41e-11	61.6	907	tailspike depolymerase	648	tailspike depolymerase	Same	0.3	0.42	0.3	Cterminal variation	False
LIT_112_KL53_PROTEIN_24	REC_013_KL2_PROTEIN_22	64.583	288	90	5	1	278	1	286	3.62e-84	280.0	852	tailspike depolymerase	763	tailspike depolymerase	Same	0.34	0.38	0.34	Cterminal variation	False
LIT_112_KL53_PROTEIN_24	REC_036_KL63_PROTEIN_49	53.03	330	129	9	1	323	1	311	8.0399999999999995e-81	274.0	852	tailspike depolymerase	883	tailspike depolymerase	Same	0.39	0.37	0.37	Cterminal variation	False
LIT_113_KL46_PROTEIN_23	REC_028_KL51_PROTEIN_293	48.207	251	82	4	676	926	1030	1232	2.28e-60	219.0	927	tailspike depolymerase with fiber-like elements	1237	tailspike depolymerase with fiber-like elements	Same	0.27	0.2	0.2	Cterminal variation	False
LIT_113_KL46_PROTEIN_23	REC_017_KL20KL27KL7_PROTEIN_151	33.887	301	161	8	634	925	1018	1289	1.91e-36	144.0	927	tailspike depolymerase with fiber-like elements	1294	tailspike depolymerase with fiber-like elements	Same	0.32	0.23	0.23	Cterminal variation	False
LIT_113_KL46_PROTEIN_23	REC_043_KN2_PROTEIN_133	34.63	257	140	7	666	919	1012	1243	6.49e-32	129.0	927	tailspike depolymerase with fiber-like elements	1245	tailspike depolymerase with fiber-like elements	Same	0.28	0.21	0.21	Cterminal variation	False
LIT_113_KL46_PROTEIN_23	REC_020_KL23_PROTEIN_52	23.469	294	166	10	169	438	32	290	3.3e-05	42.4	927	tailspike depolymerase with fiber-like elements	607	tailspike depolymerase	Different	0.32	0.48	0.32	Cterminal variation	False
LIT_115_Kn_PROTEIN_25	LIT_123_KL43KL50KL69_PROTEIN_28	44.787	422	186	8	1	392	1	405	8.52e-74	261.0	973	L-shaped tail fiber-like	1314	L-shaped tail fiber-like	Same	0.43	0.32	0.32	Cterminal variation	False
LIT_115_Kn_PROTEIN_25	REC_034_KL62_PROTEIN_30	59.108	269	95	2	1	254	1	269	1.06e-71	246.0	973	L-shaped tail fiber-like	692	tailspike depolymerase	Different	0.28	0.39	0.28	Cterminal variation	False
LIT_115_Kn_PROTEIN_25	REC_017_KL20KL27KL7_PROTEIN_151	33.2	250	113	9	768	971	1052	1293	6.129999999999999e-23	100.0	973	L-shaped tail fiber-like	1294	tailspike depolymerase with fiber-like elements	Different	0.26	0.19	0.19	Cterminal variation	False
LIT_118_KL14_PROTEIN_25	REC_027_KL5_PROTEIN_35	61.092	293	103	4	1	292	1	283	1.69e-92	307.0	941	tailspike depolymerase	857	tailspike depolymerase	Same	0.31	0.34	0.31	Cterminal variation	False
LIT_120_KL28KL69_PROTEIN_24	LIT_123_KL43KL50KL69_PROTEIN_28	46.099	423	179	7	1	392	1	405	1.05e-75	266.0	973	L-shaped tail fiber-like	1314	L-shaped tail fiber-like	Same	0.43	0.32	0.32	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_022_KL30KL69_PROTEIN_42	56.997	293	118	3	5	297	5	289	1.9900000000000001e-103	335.0	913	tailspike depolymerase	792	tailspike depolymerase with fiber-like elements	Different	0.32	0.37	0.32	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_023_KL47_PROTEIN_42	44.344	442	214	9	5	440	5	420	4.920000000000001e-103	334.0	913	tailspike depolymerase	802	tailspike depolymerase	Same	0.48	0.55	0.48	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_032_KL57_PROTEIN_47	54.426	305	131	3	5	309	5	301	4.86e-100	327.0	913	tailspike depolymerase	843	tailspike depolymerase	Same	0.33	0.36	0.33	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_025_KL47_PROTEIN_44	53.416	322	138	5	5	323	5	317	5.35e-100	325.0	913	tailspike depolymerase	793	tailspike depolymerase	Same	0.35	0.41	0.35	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_024_KL47_PROTEIN_43	53.106	322	139	5	5	323	5	317	2.21e-98	321.0	913	tailspike depolymerase	793	tailspike depolymerase	Same	0.35	0.41	0.35	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_030_KL56KN3_PROTEIN_41	53.22	295	130	3	5	299	5	291	1.15e-95	314.0	913	tailspike depolymerase	792	tailspike depolymerase	Same	0.32	0.37	0.32	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_018_KL21_PROTEIN_41	53.103	290	127	4	5	293	5	286	1.24e-92	306.0	913	tailspike depolymerase	817	tailspike depolymerase	Same	0.32	0.35	0.32	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_019_KL21KL3_PROTEIN_43	51.852	297	135	3	5	301	5	293	5.83e-91	303.0	913	tailspike depolymerase	869	tailspike depolymerase with fiber-like elements	Different	0.33	0.34	0.33	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_026_KL5KL8_PROTEIN_40	52.234	291	130	4	5	294	5	287	1.47e-87	291.0	913	tailspike depolymerase	749	tailspike depolymerase with fiber-like elements	Different	0.32	0.39	0.32	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_038_KL64_PROTEIN_43	31.307	329	197	11	6	331	6	308	1.12e-31	128.0	913	tailspike depolymerase	1017	tailspike depolymerase	Same	0.36	0.32	0.32	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_037_KL64_PROTEIN_43	31.307	329	197	11	6	331	6	308	1.8900000000000001e-31	127.0	913	tailspike depolymerase	1017	tailspike depolymerase	Same	0.36	0.32	0.32	Cterminal variation	False
LIT_128_KL10_PROTEIN_49	REC_015_KL2_PROTEIN_46	23.188	276	144	13	18	262	15	253	0.001	37.4	913	tailspike depolymerase	541	HRP29 tail-like variant 1	Different	0.3	0.51	0.3	Cterminal variation	False
REC_001_Kn_PROTEIN_558	REC_029_KL54_PROTEIN_558	28.404	426	201	20	1	379	1	369	1.18e-22	97.8	702	tailspike depolymerase	779	tailspike depolymerase with fiber-like elements	Different	0.61	0.55	0.55	Cterminal variation	False
REC_001_Kn_PROTEIN_558	REC_001_Kn_PROTEIN_561	26.995	426	207	19	1	379	1	369	7e-21	92.4	702	tailspike depolymerase	779	tailspike depolymerase with fiber-like elements	Different	0.61	0.55	0.55	Cterminal variation	False
REC_001_Kn_PROTEIN_558	REC_028_KL51_PROTEIN_300	32.286	350	195	16	96	426	579	905	3.88e-20	90.5	702	tailspike depolymerase	1179	tailspike depolymerase	Same	0.5	0.3	0.3	Cterminal variation	False
REC_001_Kn_PROTEIN_558	REC_013_KL2_PROTEIN_22	27.891	294	190	12	104	391	203	480	1.64e-16	78.2	702	tailspike depolymerase	763	tailspike depolymerase	Same	0.42	0.39	0.39	Cterminal variation	False
REC_001_Kn_PROTEIN_558	REC_030_KL56KN3_PROTEIN_42	25.722	381	241	12	95	439	17	391	9.93e-16	75.5	702	tailspike depolymerase	678	tailspike depolymerase	Same	0.54	0.56	0.54	Cterminal variation	False
REC_001_Kn_PROTEIN_559	REC_028_KL51_PROTEIN_300	69.966	596	169	4	1	588	1	594	0.0	835.0	1193	tailspike depolymerase	1179	tailspike depolymerase	Same	0.5	0.51	0.5	Cterminal variation	False
REC_001_Kn_PROTEIN_559	REC_028_KL51_PROTEIN_302	34.615	338	192	10	411	737	82	401	2.4799999999999998e-45	171.0	1193	tailspike depolymerase	804	tailspike depolymerase	Same	0.28	0.42	0.28	Cterminal variation	False
REC_001_Kn_PROTEIN_561	REC_017_KL20KL27KL7_PROTEIN_151	26.007	273	156	10	527	759	1002	1268	3.27e-13	68.2	779	tailspike depolymerase with fiber-like elements	1294	tailspike depolymerase with fiber-like elements	Same	0.35	0.21	0.21	Cterminal variation	False
REC_001_Kn_PROTEIN_562	REC_029_KL54_PROTEIN_559	89.189	259	28	0	1	259	85	343	5.41e-153	468.0	888	tailspike depolymerase	891	tailspike depolymerase	Same	0.29	0.29	0.29	Cterminal variation	False
REC_001_Kn_PROTEIN_563	REC_028_KL51_PROTEIN_302	69.486	331	83	3	13	330	13	338	4.48e-136	424.0	996	tailspike depolymerase	804	tailspike depolymerase	Same	0.33	0.41	0.33	Cterminal variation	False
REC_001_Kn_PROTEIN_563	REC_029_KL54_PROTEIN_560	75.503	298	57	4	13	296	13	308	1.0699999999999999e-134	420.0	996	tailspike depolymerase	806	tailspike depolymerase	Same	0.3	0.37	0.3	Cterminal variation	False
REC_001_Kn_PROTEIN_563	REC_029_KL54_PROTEIN_561	42.568	296	159	3	1	286	1	295	6.16e-66	232.0	996	tailspike depolymerase	767	tailspike depolymerase with fiber-like elements	Different	0.3	0.39	0.3	Cterminal variation	False
REC_001_Kn_PROTEIN_563	REC_001_Kn_PROTEIN_564	41.892	296	161	3	1	286	1	295	1.93e-65	230.0	996	tailspike depolymerase	767	tailspike depolymerase with fiber-like elements	Different	0.3	0.39	0.3	Cterminal variation	False
REC_001_Kn_PROTEIN_563	REC_028_KL51_PROTEIN_303	44.314	255	140	2	1	254	1	254	8.109999999999999e-61	219.0	996	tailspike depolymerase	881	tailspike depolymerase with fiber-like elements	Different	0.26	0.29	0.26	Cterminal variation	False
REC_001_Kn_PROTEIN_564	REC_028_KL51_PROTEIN_303	69.039	281	77	2	1	281	1	271	1.13e-119	376.0	767	tailspike depolymerase with fiber-like elements	881	tailspike depolymerase with fiber-like elements	Same	0.37	0.32	0.32	Cterminal variation	False
REC_001_Kn_PROTEIN_564	REC_029_KL54_PROTEIN_560	45.614	285	147	4	15	292	15	298	7.67e-69	237.0	767	tailspike depolymerase with fiber-like elements	806	tailspike depolymerase	Different	0.37	0.35	0.35	Cterminal variation	False
REC_001_Kn_PROTEIN_564	REC_028_KL51_PROTEIN_302	33.643	538	309	17	15	526	15	530	7.379999999999999e-61	214.0	767	tailspike depolymerase with fiber-like elements	804	tailspike depolymerase	Different	0.7	0.67	0.67	Cterminal variation	False
REC_005_KL1_PROTEIN_48	REC_008_KL13KL2_PROTEIN_49	69.373	271	81	2	1	271	1	269	1.62e-128	389.0	541	HRP29 tail-like variant 1	791	tailspike depolymerase	Different	0.5	0.34	0.34	Cterminal variation	False
REC_006_KL13KL2_PROTEIN_63	REC_036_KL63_PROTEIN_49	65.815	313	79	7	1	310	1	288	5.94e-103	335.0	907	tailspike depolymerase	883	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
REC_006_KL13KL2_PROTEIN_63	REC_013_KL2_PROTEIN_22	44.292	438	198	11	1	415	1	415	1.68e-83	280.0	907	tailspike depolymerase	763	tailspike depolymerase	Same	0.48	0.57	0.48	Cterminal variation	False
REC_006_KL13KL2_PROTEIN_63	REC_028_KL51_PROTEIN_296	27.106	273	134	11	188	418	89	338	2.76e-11	62.0	907	tailspike depolymerase	648	tailspike depolymerase	Same	0.3	0.42	0.3	Cterminal variation	False
REC_007_KL13KL2_PROTEIN_46	REC_008_KL13KL2_PROTEIN_49	73.063	271	60	3	1	260	1	269	3.32e-133	404.0	602	HRP29 tail-like variant 1	791	tailspike depolymerase	Different	0.45	0.34	0.34	Cterminal variation	False
REC_008_KL13KL2_PROTEIN_49	REC_015_KL2_PROTEIN_46	69.742	271	80	2	1	269	1	271	4.670000000000001e-129	391.0	791	tailspike depolymerase	541	HRP29 tail-like variant 1	Different	0.34	0.5	0.34	Cterminal variation	False
REC_008_KL13KL2_PROTEIN_49	REC_025_KL47_PROTEIN_44	24.739	287	178	10	11	281	12	276	1.03e-07	50.1	791	tailspike depolymerase	793	tailspike depolymerase	Same	0.36	0.36	0.36	Cterminal variation	False
REC_008_KL13KL2_PROTEIN_49	REC_032_KL57_PROTEIN_47	20.819	293	190	9	11	285	12	280	1.16e-07	50.1	791	tailspike depolymerase	843	tailspike depolymerase	Same	0.37	0.35	0.35	Cterminal variation	False
REC_008_KL13KL2_PROTEIN_49	REC_022_KL30KL69_PROTEIN_42	21.528	288	190	10	11	283	12	278	2.6e-06	45.4	791	tailspike depolymerase	792	tailspike depolymerase with fiber-like elements	Different	0.36	0.36	0.36	Cterminal variation	False
REC_008_KL13KL2_PROTEIN_49	REC_026_KL5KL8_PROTEIN_40	21.067	375	238	13	11	359	12	354	7.2e-06	44.3	791	tailspike depolymerase	749	tailspike depolymerase with fiber-like elements	Different	0.47	0.5	0.47	Cterminal variation	False
REC_008_KL13KL2_PROTEIN_49	REC_030_KL56KN3_PROTEIN_41	21.603	287	187	11	11	281	12	276	4.34e-05	41.6	791	tailspike depolymerase	792	tailspike depolymerase	Same	0.36	0.36	0.36	Cterminal variation	False
REC_008_KL13KL2_PROTEIN_58	REC_028_KL51_PROTEIN_300	25.0	356	217	18	21	349	596	928	3.62e-05	41.6	577	tailspike depolymerase	1179	tailspike depolymerase	Same	0.62	0.3	0.3	Cterminal variation	False
REC_009_KL19_PROTEIN_7	REC_038_KL64_PROTEIN_43	32.822	326	172	13	3	296	7	317	1.1e-28	117.0	763	tailspike depolymerase	1017	tailspike depolymerase	Same	0.43	0.32	0.32	Cterminal variation	False
REC_009_KL19_PROTEIN_7	REC_037_KL64_PROTEIN_43	32.822	326	172	13	3	296	7	317	2.04e-28	117.0	763	tailspike depolymerase	1017	tailspike depolymerase	Same	0.43	0.32	0.32	Cterminal variation	False
REC_011_KL2_PROTEIN_22	REC_036_KL63_PROTEIN_49	66.454	313	77	7	1	310	1	288	2.24e-103	337.0	907	tailspike depolymerase	883	tailspike depolymerase	Same	0.35	0.35	0.35	Cterminal variation	False
REC_011_KL2_PROTEIN_22	REC_013_KL2_PROTEIN_22	43.836	438	200	11	1	415	1	415	9.34e-83	278.0	907	tailspike depolymerase	763	tailspike depolymerase	Same	0.48	0.57	0.48	Cterminal variation	False
REC_011_KL2_PROTEIN_22	REC_028_KL51_PROTEIN_296	27.106	273	134	11	188	418	89	338	3e-11	61.6	907	tailspike depolymerase	648	tailspike depolymerase	Same	0.3	0.42	0.3	Cterminal variation	False
